123776,D01F6/76,D,01F,6,76,2,19,56,8,0,0,0,0,0,0,0,0,0,0
123777,D01F6/765,D,01F,6,765,3,19,56,8,1,0,0,0,0,0,0,0,0,0
123778,D01F6/78,D,01F,6,78,1,19,57,0,0,0,0,0,0,0,0,0,0,0
123779,D01F6/80,D,01F,6,80,2,19,57,1,0,0,0,0,0,0,0,0,0,0
123780,D01F6/805,D,01F,6,805,3,19,57,1,1,0,0,0,0,0,0,0,0,0
123781,D01F6/82,D,01F,6,82,2,19,57,2,0,0,0,0,0,0,0,0,0,0
123782,D01F6/84,D,01F,6,84,2,19,57,3,0,0,0,0,0,0,0,0,0,0
123783,D01F6/86,D,01F,6,86,2,19,57,4,0,0,0,0,0,0,0,0,0,0
123784,D01F6/88,D,01F,6,88,1,19,58,0,0,0,0,0,0,0,0,0,0,0
123785,D01F6/90,D,01F,6,90,2,19,58,1,0,0,0,0,0,0,0,0,0,0
123786,D01F6/905,D,01F,6,905,3,19,58,1,1,0,0,0,0,0,0,0,0,0
123787,D01F6/92,D,01F,6,92,2,19,58,2,0,0,0,0,0,0,0,0,0,0
123788,D01F6/94,D,01F,6,94,2,19,58,3,0,0,0,0,0,0,0,0,0,0
123789,D01F6/96,D,01F,6,96,1,19,59,0,0,0,0,0,0,0,0,0,0,0
123790,D01F8/00,D,01F,8,00,0,20,59,0,0,0,0,0,0,0,0,0,0,0
123791,D01F8/02,D,01F,8,02,1,20,60,0,0,0,0,0,0,0,0,0,0,0
123792,D01F8/04,D,01F,8,04,1,20,61,0,0,0,0,0,0,0,0,0,0,0
123793,D01F8/06,D,01F,8,06,2,20,61,1,0,0,0,0,0,0,0,0,0,0
123794,D01F8/08,D,01F,8,08,2,20,61,2,0,0,0,0,0,0,0,0,0,0
123795,D01F8/10,D,01F,8,10,2,20,61,3,0,0,0,0,0,0,0,0,0,0
123796,D01F8/12,D,01F,8,12,2,20,61,4,0,0,0,0,0,0,0,0,0,0
123797,D01F8/14,D,01F,8,14,2,20,61,5,0,0,0,0,0,0,0,0,0,0
123798,D01F8/16,D,01F,8,16,2,20,61,6,0,0,0,0,0,0,0,0,0,0
123799,D01F8/18,D,01F,8,18,1,20,62,0,0,0,0,0,0,0,0,0,0,0
123800,D01F9/00,D,01F,9,00,0,21,62,0,0,0,0,0,0,0,0,0,0,0
123801,D01F9/02,D,01F,9,02,1,21,63,0,0,0,0,0,0,0,0,0,0,0
123802,D01F9/04,D,01F,9,04,1,21,64,0,0,0,0,0,0,0,0,0,0,0
123803,D01F9/08,D,01F,9,08,1,21,65,0,0,0,0,0,0,0,0,0,0,0
123804,D01F9/10,D,01F,9,10,2,21,65,1,0,0,0,0,0,0,0,0,0,0
123805,D01F9/12,D,01F,9,12,2,21,65,2,0,0,0,0,0,0,0,0,0,0
123806,D01F9/127,D,01F,9,127,3,21,65,2,1,0,0,0,0,0,0,0,0,0
123807,D01F9/1271,D,01F,9,1271,4,21,65,2,1,1,0,0,0,0,0,0,0,0
123808,D01F9/1272,D,01F,9,1272,5,21,65,2,1,1,1,0,0,0,0,0,0,0
123809,D01F9/1273,D,01F,9,1273,4,21,65,2,1,2,0,0,0,0,0,0,0,0
123810,D01F9/1274,D,01F,9,1274,5,21,65,2,1,2,1,0,0,0,0,0,0,0
123811,D01F9/1275,D,01F,9,1275,5,21,65,2,1,2,2,0,0,0,0,0,0,0
123812,D01F9/1276,D,01F,9,1276,4,21,65,2,1,3,0,0,0,0,0,0,0,0
123813,D01F9/1277,D,01F,9,1277,4,21,65,2,1,4,0,0,0,0,0,0,0,0
123814,D01F9/1278,D,01F,9,1278,4,21,65,2,1,5,0,0,0,0,0,0,0,0
123815,D01F9/133,D,01F,9,133,4,21,65,2,1,6,0,0,0,0,0,0,0,0
123816,D01F9/14,D,01F,9,14,3,21,65,2,2,0,0,0,0,0,0,0,0,0
123817,D01F9/145,D,01F,9,145,4,21,65,2,2,1,0,0,0,0,0,0,0,0
123818,D01F9/15,D,01F,9,15,5,21,65,2,2,1,1,0,0,0,0,0,0,0
123819,D01F9/155,D,01F,9,155,5,21,65,2,2,1,2,0,0,0,0,0,0,0
123820,D01F9/16,D,01F,9,16,4,21,65,2,2,2,0,0,0,0,0,0,0,0
123821,D01F9/17,D,01F,9,17,5,21,65,2,2,2,1,0,0,0,0,0,0,0
123822,D01F9/18,D,01F,9,18,4,21,65,2,2,3,0,0,0,0,0,0,0,0
123823,D01F9/20,D,01F,9,20,4,21,65,2,2,4,0,0,0,0,0,0,0,0
123824,D01F9/21,D,01F,9,21,5,21,65,2,2,4,1,0,0,0,0,0,0,0
123825,D01F9/22,D,01F,9,22,6,21,65,2,2,4,1,1,0,0,0,0,0,0
123826,D01F9/225,D,01F,9,225,7,21,65,2,2,4,1,1,1,0,0,0,0,0
123827,D01F9/24,D,01F,9,24,5,21,65,2,2,4,2,0,0,0,0,0,0,0
123828,D01F9/245,D,01F,9,245,6,21,65,2,2,4,2,1,0,0,0,0,0,0
123829,D01F9/26,D,01F,9,26,6,21,65,2,2,4,2,2,0,0,0,0,0,0
123830,D01F9/28,D,01F,9,28,6,21,65,2,2,4,2,3,0,0,0,0,0,0
123831,D01F9/30,D,01F,9,30,7,21,65,2,2,4,2,3,1,0,0,0,0,0
123832,D01F9/32,D,01F,9,32,4,21,65,2,2,5,0,0,0,0,0,0,0,0
123833,D01F9/322,D,01F,9,322,5,21,65,2,2,5,1,0,0,0,0,0,0,0
123834,D01F9/324,D,01F,9,324,5,21,65,2,2,5,2,0,0,0,0,0,0,0
123835,D01F9/326,D,01F,9,326,5,21,65,2,2,5,3,0,0,0,0,0,0,0
123836,D01F9/328,D,01F,9,328,5,21,65,2,2,5,4,0,0,0,0,0,0,0
123837,D01F11/00,D,01F,11,00,0,22,65,0,0,0,0,0,0,0,0,0,0,0
123838,D01F11/02,D,01F,11,02,1,22,66,0,0,0,0,0,0,0,0,0,0,0
123839,D01F11/04,D,01F,11,04,1,22,67,0,0,0,0,0,0,0,0,0,0,0
123840,D01F11/06,D,01F,11,06,2,22,67,1,0,0,0,0,0,0,0,0,0,0
123841,D01F11/08,D,01F,11,08,2,22,67,2,0,0,0,0,0,0,0,0,0,0
123842,D01F11/10,D,01F,11,10,1,22,68,0,0,0,0,0,0,0,0,0,0,0
123843,D01F11/12,D,01F,11,12,2,22,68,1,0,0,0,0,0,0,0,0,0,0
123844,D01F11/121,D,01F,11,121,3,22,68,1,1,0,0,0,0,0,0,0,0,0
123845,D01F11/122,D,01F,11,122,3,22,68,1,2,0,0,0,0,0,0,0,0,0
123846,D01F11/123,D,01F,11,123,3,22,68,1,3,0,0,0,0,0,0,0,0,0
123847,D01F11/124,D,01F,11,124,3,22,68,1,4,0,0,0,0,0,0,0,0,0
123848,D01F11/125,D,01F,11,125,3,22,68,1,5,0,0,0,0,0,0,0,0,0
123849,D01F11/126,D,01F,11,126,3,22,68,1,6,0,0,0,0,0,0,0,0,0
123850,D01F11/127,D,01F,11,127,3,22,68,1,7,0,0,0,0,0,0,0,0,0
123851,D01F11/128,D,01F,11,128,3,22,68,1,8,0,0,0,0,0,0,0,0,0
123852,D01F11/129,D,01F,11,129,3,22,68,1,9,0,0,0,0,0,0,0,0,0
123853,D01F11/14,D,01F,11,14,2,22,68,2,0,0,0,0,0,0,0,0,0,0
123854,D01F11/16,D,01F,11,16,2,22,68,3,0,0,0,0,0,0,0,0,0,0
123855,D01F13/00,D,01F,13,00,0,23,68,0,0,0,0,0,0,0,0,0,0,0
123856,D01F13/02,D,01F,13,02,1,23,69,0,0,0,0,0,0,0,0,0,0,0
123857,D01F13/04,D,01F,13,04,1,23,70,0,0,0,0,0,0,0,0,0,0,0
123858,D01G1/00,D,01G,1,00,0,24,70,0,0,0,0,0,0,0,0,0,0,0
123859,D01G1/02,D,01G,1,02,1,24,71,0,0,0,0,0,0,0,0,0,0,0
123860,D01G1/022,D,01G,1,022,2,24,71,1,0,0,0,0,0,0,0,0,0,0
